start_date,end_date,company,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,sentiment,sentiment_type,sentiment_score,Symbol
2024-04-24,2024-04-25,Hindustan Unilever Ltd.,https://economictimes.indiatimes.com/markets/stocks/news/foreign-holding-in-hindustan-unilever-drops-to-four-year-low/articleshow/109548854.cms,https://m.economictimes.com/markets/stocks/news/foreign-holding-in-hindustan-unilever-drops-to-four-year-low/amp_articleshow/109548854.cms,fiis hul holding : Foreign holding in Hindustan Unilever drops to four - year low,20240424T041500Z,"https://img.etimg.com/thumb/msid-109548786,width-1200,height-630,imgsize-20488,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9980498552322388}",NEGATIVE,0.9980498552322388,HINDUNILVR
2024-04-24,2024-04-25,Hindustan Unilever Ltd.,https://economictimes.indiatimes.com/markets/stocks/earnings/hul-q4-results-net-profit-drops-6-yoy-to-rs-2406-crore/articleshow/109563531.cms,https://m.economictimes.com/markets/stocks/earnings/hul-q4-results-net-profit-drops-6-yoy-to-rs-2406-crore/amp_articleshow/109563531.cms,"HUL Q4 Results : Net profit drops 6 % YoY to Rs 2 , 406 crore , misses estimates",20240424T113000Z,"https://img.etimg.com/thumb/msid-109563448,width-1200,height-630,imgsize-463396,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.999441921710968}",NEGATIVE,0.999441921710968,HINDUNILVR
2024-04-25,2024-04-26,ICICI Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109582645.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109582645.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240425T061500Z,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,ICICIBANK
2024-04-25,2024-04-26,ICICI Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/109582499.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/amp_articleshow/109582499.cms,Stock Market Sectors : Stock market update : Sugar stocks up as market rises,20240425T061500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983623623847961}",POSITIVE,0.998362362384796,ICICIBANK
2024-04-24,2024-04-25,ICICI Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-46/articleshow/109564663.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-46/amp_articleshow/109564663.cms,Indices : Stock market update : Nifty Bank index advances 0 . 46 % ,20240424T121500Z,"https://img.etimg.com/thumb/msid-83745691,width-1200,height-630,imgsize-156851,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9963594079017639}",POSITIVE,0.996359407901764,ICICIBANK
2024-04-23,2024-04-24,ICICI Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-17-in-an-upbeat-market/articleshow/109520455.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-17-in-an-upbeat-market/amp_articleshow/109520455.cms,Indices : Stock market update : Nifty Bank index advances 0 . 17 % in an upbeat market,20240423T061500Z,"https://img.etimg.com/thumb/msid-83791939,width-1200,height-630,imgsize-992893,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9986611604690552}",POSITIVE,0.9986611604690552,ICICIBANK
2024-04-22,2024-04-23,ICICI Bank Ltd.,https://economictimes.indiatimes.com/industry/indl-goods/svs/steel/arcelormittal-nippon-steel-india-in-talks-for-1-bn-loan/articleshow/109492244.cms,https://m.economictimes.com/industry/indl-goods/svs/steel/arcelormittal-nippon-steel-india-in-talks-for-1-bn-loan/amp_articleshow/109492244.cms,Arcelormittal Nippon Steel : Arcelormittal Nippon Steel India in talks for $1 bn loan,20240422T070000Z,"https://img.etimg.com/thumb/msid-109492214,width-1200,height-630,imgsize-95422,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9916046857833862}",POSITIVE,0.9916046857833862,ICICIBANK
2024-04-26,2024-04-27,ITC Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/109625540.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/amp_articleshow/109625540.cms,Stock Market Sectors : Stock market update : Power stocks down as market falls,20240426T114500Z,"https://img.etimg.com/thumb/msid-77922857,width-1200,height-630,imgsize-132855,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9979766011238098}",NEGATIVE,0.9979766011238098,ITC
2024-04-25,2024-04-26,ITC Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109594304.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/amp_articleshow/109594304.cms,Stock Market Sectors : Stock market update : Mining stocks up as market rises,20240425T114500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983824491500854}",POSITIVE,0.9983824491500854,ITC
2024-04-25,2024-04-26,ITC Ltd.,https://economictimes.indiatimes.com/industry/services/hotels-/-restaurants/itc-exploring-hotel-business-expansion-opportunity-in-nepal-sri-lanka-middle-east/articleshow/109600850.cms,https://m.economictimes.com/industry/services/hotels-/-restaurants/itc-exploring-hotel-business-expansion-opportunity-in-nepal-sri-lanka-middle-east/amp_articleshow/109600850.cms,"ITC exploring hotel business expansion opportunity in Nepal , Sri Lanka , Middle East",20240425T164500Z,"https://img.etimg.com/thumb/msid-109600836,width-1200,height-630,imgsize-33822,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9968957901000977}",POSITIVE,0.9968957901000975,ITC
2024-04-24,2024-04-25,ITC Ltd.,https://www.moneycontrol.com/news/business/markets/option-strategy-of-the-day-itc-gains-buying-momentum-in-may-series-use-covered-call-for-gains-12706890.html,https://www.moneycontrol.com/news/business/markets/option-strategy-of-the-day-itc-gains-buying-momentum-in-may-series-use-covered-call-for-gains-12706890.html/amp,"Option strategy of the day | ITC gains buying momentum in May series , use  covered call  for gains",20240424T071500Z,https://images.moneycontrol.com/static-mcnews/2024/04/stocks4.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983956217765808}",POSITIVE,0.9983956217765808,ITC
2024-04-26,2024-04-27,IndusInd Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109613243.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109613243.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240426T054500Z,"https://img.etimg.com/thumb/msid-83515267,width-1200,height-630,imgsize-853209,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,INDUSINDBK
2024-04-26,2024-04-27,IndusInd Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/109626199.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/amp_articleshow/109626199.cms,active stocks : Share market update : Most active stocks of the day in terms of traded value,20240426T121500Z,"https://img.etimg.com/thumb/msid-83797651,width-1200,height-630,imgsize-32000,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9963483214378357}",POSITIVE,0.9963483214378356,INDUSINDBK
2024-04-26,2024-04-27,IndusInd Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/109613936.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/amp_articleshow/109613936.cms,share market : Share market update : Most active stocks on D - Street today in terms of volume,20240426T061500Z,"https://img.etimg.com/thumb/msid-77646325,width-1200,height-630,imgsize-71505,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9943622350692749}",POSITIVE,0.9943622350692748,INDUSINDBK
2024-04-26,2024-04-27,IndusInd Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/109625540.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/amp_articleshow/109625540.cms,Stock Market Sectors : Stock market update : Power stocks down as market falls,20240426T114500Z,"https://img.etimg.com/thumb/msid-77922857,width-1200,height-630,imgsize-132855,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9979766011238098}",NEGATIVE,0.9979766011238098,INDUSINDBK
2024-04-23,2024-04-24,IndusInd Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-17-in-an-upbeat-market/articleshow/109520455.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-17-in-an-upbeat-market/amp_articleshow/109520455.cms,Indices : Stock market update : Nifty Bank index advances 0 . 17 % in an upbeat market,20240423T061500Z,"https://img.etimg.com/thumb/msid-83791939,width-1200,height-630,imgsize-992893,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9986611604690552}",POSITIVE,0.9986611604690552,INDUSINDBK
2024-04-26,2024-04-27,Infosys Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-1-65-in-a-weak-market/articleshow/109614508.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-1-65-in-a-weak-market/amp_articleshow/109614508.cms,Indices : Stock market update : Nifty IT index advances 1 . 65 % in a weak market,20240426T070000Z,"https://img.etimg.com/thumb/msid-83549420,width-1200,height-630,imgsize-22674,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9974486231803894}",POSITIVE,0.9974486231803894,INFY
2024-04-25,2024-04-26,Infosys Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-19-in-an-upbeat-market/articleshow/109581130.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-19-in-an-upbeat-market/amp_articleshow/109581130.cms,Indices : Stock market update : Nifty IT index advances 0 . 19 % in an upbeat market,20240425T050000Z,"https://img.etimg.com/thumb/msid-83515267,width-1200,height-630,imgsize-853209,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9986269474029541}",POSITIVE,0.998626947402954,INFY
2024-04-24,2024-04-25,Infosys Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109552125.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109552125.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240424T061500Z,"https://img.etimg.com/thumb/msid-83725308,width-1200,height-630,imgsize-48184,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,INFY
2024-04-26,2024-04-27,JSW Steel Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/109625540.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/amp_articleshow/109625540.cms,Stock Market Sectors : Stock market update : Power stocks down as market falls,20240426T114500Z,"https://img.etimg.com/thumb/msid-77922857,width-1200,height-630,imgsize-132855,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9979766011238098}",NEGATIVE,0.9979766011238098,JSWSTEEL
2024-04-25,2024-04-26,JSW Steel Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109594304.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/amp_articleshow/109594304.cms,Stock Market Sectors : Stock market update : Mining stocks up as market rises,20240425T114500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983824491500854}",POSITIVE,0.9983824491500854,JSWSTEEL
2024-04-25,2024-04-26,JSW Steel Ltd.,https://economictimes.indiatimes.com/news/economy/policy/view-the-modi-fication-of-india-is-still-thrilling-markets/articleshow/109577297.cms,https://m.economictimes.com/news/economy/policy/view-the-modi-fication-of-india-is-still-thrilling-markets/amp_articleshow/109577297.cms,View : The  Modi - fication  of India is still thrilling markets,20240425T014500Z,"https://img.etimg.com/thumb/msid-109577324,width-1200,height-630,imgsize-26558,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9978235960006714}",POSITIVE,0.9978235960006714,JSWSTEEL
2024-04-24,2024-04-25,JSW Steel Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109552125.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109552125.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240424T061500Z,"https://img.etimg.com/thumb/msid-83725308,width-1200,height-630,imgsize-48184,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,JSWSTEEL
2024-04-24,2024-04-25,JSW Steel Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/109564990.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/amp_articleshow/109564990.cms,active stocks : Share market update : Most active stocks of the day in terms of traded value,20240424T121500Z,"https://img.etimg.com/thumb/msid-83745691,width-1200,height-630,imgsize-156851,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9963483214378357}",POSITIVE,0.9963483214378356,JSWSTEEL
2024-04-22,2024-04-23,JSW Steel Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/109490502.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/amp_articleshow/109490502.cms,share market : Share market update : Most active stocks on D - Street today in terms of volume,20240422T061500Z,"https://img.etimg.com/thumb/msid-82267819,width-1200,height-630,imgsize-142669,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9943622350692749}",POSITIVE,0.9943622350692748,JSWSTEEL
2024-04-26,2024-04-27,Kotak Mahindra Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/109625540.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/amp_articleshow/109625540.cms,Stock Market Sectors : Stock market update : Power stocks down as market falls,20240426T114500Z,"https://img.etimg.com/thumb/msid-77922857,width-1200,height-630,imgsize-132855,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9979766011238098}",NEGATIVE,0.9979766011238098,KOTAKBANK
2024-04-26,2024-04-27,Kotak Mahindra Bank Ltd.,https://economictimes.indiatimes.com/industry/banking/finance/banking/kotak-bank-reveals-how-indian-banks-fail-to-keep-up-with-modis-ambitions/articleshow/109614122.cms,https://m.economictimes.com/industry/banking/finance/banking/kotak-bank-reveals-how-indian-banks-fail-to-keep-up-with-modis-ambitions/amp_articleshow/109614122.cms,Kotak Bank reveals how Indian banks fail to keep up with Modi ambitions,20240426T070000Z,"https://img.etimg.com/thumb/msid-109614489,width-1200,height-630,imgsize-40144,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9982142448425293}",NEGATIVE,0.9982142448425292,KOTAKBANK
2024-04-25,2024-04-26,Kotak Mahindra Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109582645.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109582645.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240425T061500Z,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,KOTAKBANK
2024-04-25,2024-04-26,Kotak Mahindra Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-02-in-a-weak-market/articleshow/109582940.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-02-in-a-weak-market/amp_articleshow/109582940.cms,Indices : Stock market update : Nifty Bank index falls 0 . 02 % in a weak market,20240425T061500Z,"https://img.etimg.com/thumb/msid-78620279,width-1200,height-630,imgsize-275381,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9990419745445251}",NEGATIVE,0.9990419745445251,KOTAKBANK
2024-04-25,2024-04-26,Kotak Mahindra Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/109582499.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/amp_articleshow/109582499.cms,Stock Market Sectors : Stock market update : Sugar stocks up as market rises,20240425T061500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983623623847961}",POSITIVE,0.998362362384796,KOTAKBANK
2024-04-25,2024-04-26,Kotak Mahindra Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109594304.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/amp_articleshow/109594304.cms,Stock Market Sectors : Stock market update : Mining stocks up as market rises,20240425T114500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983824491500854}",POSITIVE,0.9983824491500854,KOTAKBANK
2024-04-24,2024-04-25,Kotak Mahindra Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109552125.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109552125.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240424T061500Z,"https://img.etimg.com/thumb/msid-83725308,width-1200,height-630,imgsize-48184,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,KOTAKBANK
2024-04-24,2024-04-25,Kotak Mahindra Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-46/articleshow/109564663.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-46/amp_articleshow/109564663.cms,Indices : Stock market update : Nifty Bank index advances 0 . 46 % ,20240424T121500Z,"https://img.etimg.com/thumb/msid-83745691,width-1200,height-630,imgsize-156851,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9963594079017639}",POSITIVE,0.996359407901764,KOTAKBANK
2024-04-23,2024-04-24,Kotak Mahindra Bank Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-17-in-an-upbeat-market/articleshow/109520455.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-17-in-an-upbeat-market/amp_articleshow/109520455.cms,Indices : Stock market update : Nifty Bank index advances 0 . 17 % in an upbeat market,20240423T061500Z,"https://img.etimg.com/thumb/msid-83791939,width-1200,height-630,imgsize-992893,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9986611604690552}",POSITIVE,0.9986611604690552,KOTAKBANK
2024-04-26,2024-04-27,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109613243.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109613243.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240426T054500Z,"https://img.etimg.com/thumb/msid-83515267,width-1200,height-630,imgsize-853209,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,LTIM
2024-04-26,2024-04-27,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/109626199.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/amp_articleshow/109626199.cms,active stocks : Share market update : Most active stocks of the day in terms of traded value,20240426T121500Z,"https://img.etimg.com/thumb/msid-83797651,width-1200,height-630,imgsize-32000,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9963483214378357}",POSITIVE,0.9963483214378356,LTIM
2024-04-26,2024-04-27,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/109613936.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/amp_articleshow/109613936.cms,share market : Share market update : Most active stocks on D - Street today in terms of volume,20240426T061500Z,"https://img.etimg.com/thumb/msid-77646325,width-1200,height-630,imgsize-71505,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9943622350692749}",POSITIVE,0.9943622350692748,LTIM
2024-04-26,2024-04-27,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-1-65-in-a-weak-market/articleshow/109614508.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-1-65-in-a-weak-market/amp_articleshow/109614508.cms,Indices : Stock market update : Nifty IT index advances 1 . 65 % in a weak market,20240426T070000Z,"https://img.etimg.com/thumb/msid-83549420,width-1200,height-630,imgsize-22674,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9974486231803894}",POSITIVE,0.9974486231803894,LTIM
2024-04-26,2024-04-27,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/109625540.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/amp_articleshow/109625540.cms,Stock Market Sectors : Stock market update : Power stocks down as market falls,20240426T114500Z,"https://img.etimg.com/thumb/msid-77922857,width-1200,height-630,imgsize-132855,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9979766011238098}",NEGATIVE,0.9979766011238098,LTIM
2024-04-25,2024-04-26,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109582645.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109582645.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240425T061500Z,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,LTIM
2024-04-25,2024-04-26,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-19-in-an-upbeat-market/articleshow/109581130.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-19-in-an-upbeat-market/amp_articleshow/109581130.cms,Indices : Stock market update : Nifty IT index advances 0 . 19 % in an upbeat market,20240425T050000Z,"https://img.etimg.com/thumb/msid-83515267,width-1200,height-630,imgsize-853209,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9986269474029541}",POSITIVE,0.998626947402954,LTIM
2024-04-25,2024-04-26,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/109582499.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/amp_articleshow/109582499.cms,Stock Market Sectors : Stock market update : Sugar stocks up as market rises,20240425T061500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983623623847961}",POSITIVE,0.998362362384796,LTIM
